benchmark,noise_percent,seed,arm,alpha,alpha_mode,best_beta,validation_error,true_alpha,target_noise_l2,initial_slice_effect_l2,target_variance_clean,target_variance_noisy,temporal_adjoint_weight_norm
Frac. RD (space),2.0,0,clean,1.0245263157894735,fractional_superunit,2.0999957614371403,0.4928992609923359,1.0,0.25123834442483556,0.34536233735358585,3.493903769192527e-09,4.1994261923241794e-05,3274.1951647899036
Frac. RD (space),2.0,0,fully_noisy,1.0245263157894735,fractional_superunit,0.3552245691310554,0.8697317975656084,1.0,0.25123834442483556,0.34536233735358585,3.493903769192527e-09,4.1994261923241794e-05,3274.1951647899036
Frac. RD (space),2.0,0,clean_initial_slice,1.0245263157894735,fractional_superunit,0.2287284073391418,0.3411506876169275,1.0,0.25123834442483556,0.34536233735358585,3.493903769192527e-09,4.1994261923241794e-05,3274.1951647899036
Frac. RD (space),2.0,0,target_only_noise,1.0245263157894735,fractional_superunit,0.35114575294089084,0.8699920976005925,1.0,0.25123834442483556,0.34536233735358585,3.493903769192527e-09,4.1994261923241794e-05,3274.1951647899036
Frac. RD (space),2.0,0,library_only_noise,1.0245263157894735,fractional_superunit,2.0999957614371403,0.49334651128359247,1.0,0.25123834442483556,0.34536233735358585,3.493903769192527e-09,4.1994261923241794e-05,3274.1951647899036
Frac. RD (space),2.0,0,clean,1.0323684210526314,fractional_superunit,2.0999957614371403,0.4916337676063757,1.0,0.2516448466795652,0.3459561523180711,3.5409341411490833e-09,4.213026731411652e-05,3279.445662009861
Frac. RD (space),2.0,0,fully_noisy,1.0323684210526314,fractional_superunit,0.3560620411796591,0.8697488174110207,1.0,0.2516448466795652,0.3459561523180711,3.5409341411490833e-09,4.213026731411652e-05,3279.445662009861
Frac. RD (space),2.0,0,clean_initial_slice,1.0323684210526314,fractional_superunit,0.22912630153348693,0.3409669017436996,1.0,0.2516448466795652,0.3459561523180711,3.5409341411490833e-09,4.213026731411652e-05,3279.445662009861
Frac. RD (space),2.0,0,target_only_noise,1.0323684210526314,fractional_superunit,0.3519779833059376,0.8700087831030993,1.0,0.2516448466795652,0.3459561523180711,3.5409341411490833e-09,4.213026731411652e-05,3279.445662009861
Frac. RD (space),2.0,0,library_only_noise,1.0323684210526314,fractional_superunit,2.0999957614371403,0.49209023219528086,1.0,0.2516448466795652,0.3459561523180711,3.5409341411490833e-09,4.213026731411652e-05,3279.445662009861
Frac. RD (space),2.0,0,clean,1.0402105263157893,fractional_superunit,2.0999957614371403,0.4903669140726333,1.0,0.2520330953142406,0.3465252554300689,3.5883776933947445e-09,4.2260402605994935e-05,3284.4571497633215
Frac. RD (space),2.0,0,fully_noisy,1.0402105263157893,fractional_superunit,0.356900952363689,0.8697712827394998,1.0,0.2520330953142406,0.3465252554300689,3.5883776933947445e-09,4.2260402605994935e-05,3284.4571497633215
Frac. RD (space),2.0,0,clean_initial_slice,1.0402105263157893,fractional_superunit,0.22952654703906689,0.34079732216330944,1.0,0.2520330953142406,0.3465252554300689,3.5883776933947445e-09,4.2260402605994935e-05,3284.4571497633215
Frac. RD (space),2.0,0,target_only_noise,1.0402105263157893,fractional_superunit,0.3528120397881949,0.870030909431306,1.0,0.2520330953142406,0.3465252554300689,3.5883776933947445e-09,4.2260402605994935e-05,3284.4571497633215
Frac. RD (space),2.0,0,library_only_noise,1.0402105263157893,fractional_superunit,2.0999957614371403,0.4908326276295543,1.0,0.2520330953142406,0.3465252554300689,3.5883776933947445e-09,4.2260402605994935e-05,3284.4571497633215
Frac. RD (space),2.0,0,clean,1.0480526315789473,fractional_superunit,2.0999957614371403,0.4890987523642208,1.0,0.252402744728795,0.3470691629168305,3.6362331434029763e-09,4.238452361872093e-05,3289.22506787487
Frac. RD (space),2.0,0,fully_noisy,1.0480526315789473,fractional_superunit,0.35774106490841395,0.8697992810575791,1.0,0.252402744728795,0.3470691629168305,3.6362331434029763e-09,4.238452361872093e-05,3289.22506787487
Frac. RD (space),2.0,0,clean_initial_slice,1.0480526315789473,fractional_superunit,0.2299282713121301,0.3406420818015847,1.0,0.252402744728795,0.3470691629168305,3.6362331434029763e-09,4.238452361872093e-05,3289.22506787487
Frac. RD (space),2.0,0,target_only_noise,1.0480526315789473,fractional_superunit,0.35364523330089187,0.8700585643656406,1.0,0.252402744728795,0.3470691629168305,3.6362331434029763e-09,4.238452361872093e-05,3289.22506787487
Frac. RD (space),2.0,0,library_only_noise,1.0480526315789473,fractional_superunit,2.0999957614371403,0.4895737493636173,1.0,0.252402744728795,0.3470691629168305,3.6362331434029763e-09,4.238452361872093e-05,3289.22506787487
Frac. RD (space),2.0,0,clean,1.0558947368421052,fractional_superunit,2.0999957614371403,0.48782933543508744,1.0,0.2527534456072955,0.3475873850503277,3.6844990656593834e-09,4.250248556170822e-05,3293.744803923112
Frac. RD (space),2.0,0,fully_noisy,1.0558947368421052,fractional_superunit,0.3585797775808572,0.8698329014965885,1.0,0.2527534456072955,0.3475873850503277,3.6844990656593834e-09,4.250248556170822e-05,3293.744803923112
Frac. RD (space),2.0,0,clean_initial_slice,1.0558947368421052,fractional_superunit,0.23033145340651787,0.3405013135657168,1.0,0.2527534456072955,0.3475873850503277,3.6844990656593834e-09,4.250248556170822e-05,3293.744803923112
Frac. RD (space),2.0,0,target_only_noise,1.0558947368421052,fractional_superunit,0.354478925308846,0.8700918373221153,1.0,0.2527534456072955,0.3475873850503277,3.6844990656593834e-09,4.250248556170822e-05,3293.744803923112
Frac. RD (space),2.0,0,library_only_noise,1.0558947368421052,fractional_superunit,2.0999957614371403,0.4883136501479053,1.0,0.2527534456072955,0.3475873850503277,3.6844990656593834e-09,4.250248556170822e-05,3293.744803923112
Frac. RD (space),2.0,0,clean,1.063736842105263,fractional_superunit,2.0999957614371403,0.48655871723766797,1.0,0.25308484491589245,0.3480794260954411,3.733173888635658e-09,4.2614143109844175e-05,3298.011692971394
Frac. RD (space),2.0,0,fully_noisy,1.063736842105263,fractional_superunit,0.35942283142956905,0.8698722348851459,1.0,0.25308484491589245,0.3480794260954411,3.733173888635658e-09,4.2614143109844175e-05,3298.011692971394
Frac. RD (space),2.0,0,clean_initial_slice,1.063736842105263,fractional_superunit,0.2307360707051082,0.3403751503696874,1.0,0.25308484491589245,0.3480794260954411,3.733173888635658e-09,4.2614143109844175e-05,3298.011692971394
Frac. RD (space),2.0,0,target_only_noise,1.063736842105263,fractional_superunit,0.35531297182037014,0.8701308194255246,1.0,0.25308484491589245,0.3480794260954411,3.733173888635658e-09,4.2614143109844175e-05,3298.011692971394
Frac. RD (space),2.0,0,library_only_noise,1.063736842105263,fractional_superunit,2.0999957614371403,0.48705238372353926,1.0,0.25308484491589245,0.3480794260954411,3.733173888635658e-09,4.2614143109844175e-05,3298.011692971394
Frac. RD (space),2.0,0,clean,1.071578947368421,fractional_superunit,2.0999957614371403,0.4852869527309738,1.0,0.25339658590308084,0.3485447842586398,3.782255891745847e-09,4.2719350483245544e-05,3302.02101731402
Frac. RD (space),2.0,0,fully_noisy,1.071578947368421,fractional_superunit,0.364131885176021,0.8699173504755512,1.0,0.25339658590308084,0.3485447842586398,3.782255891745847e-09,4.2719350483245544e-05,3302.02101731402
Frac. RD (space),2.0,0,clean_initial_slice,1.071578947368421,fractional_superunit,0.23114209893985502,0.3402637251657346,1.0,0.25339658590308084,0.3485447842586398,3.782255891745847e-09,4.2719350483245544e-05,3302.02101731402
Frac. RD (space),2.0,0,target_only_noise,1.071578947368421,fractional_superunit,0.356146722196093,0.8701756035873612,1.0,0.25339658590308084,0.3485447842586398,3.782255891745847e-09,4.2719350483245544e-05,3302.02101731402
Frac. RD (space),2.0,0,library_only_noise,1.071578947368421,fractional_superunit,2.0999957614371403,0.4857900048303634,1.0,0.25339658590308084,0.3485447842586398,3.782255891745847e-09,4.2719350483245544e-05,3302.02101731402
Frac. RD (space),2.0,0,clean,1.0794210526315788,fractional_superunit,2.0999957614371403,0.4840140978892019,1.0,0.253688308102439,0.3489829516372149,3.831743202288542e-09,4.281796153099444e-05,3305.7680062392456
Frac. RD (space),2.0,0,fully_noisy,1.0794210526315788,fractional_superunit,0.3650531396146921,0.8699681234808024,1.0,0.253688308102439,0.3489829516372149,3.831743202288542e-09,4.281796153099444e-05,3305.7680062392456
Frac. RD (space),2.0,0,clean_initial_slice,1.0794210526315788,fractional_superunit,0.23154951395153117,0.3401671709817981,1.0,0.253688308102439,0.3489829516372149,3.831743202288542e-09,4.281796153099444e-05,3305.7680062392456
Frac. RD (space),2.0,0,target_only_noise,1.0794210526315788,fractional_superunit,0.3569811669297432,0.8702262845887081,1.0,0.253688308102439,0.3489829516372149,3.831743202288542e-09,4.281796153099444e-05,3305.7680062392456
Frac. RD (space),2.0,0,library_only_noise,1.0794210526315788,fractional_superunit,2.0999957614371403,0.48452656921537696,1.0,0.253688308102439,0.3489829516372149,3.831743202288542e-09,4.281796153099444e-05,3305.7680062392456
Frac. RD (space),2.0,0,clean,1.0872631578947367,fractional_superunit,2.0999957614371403,0.4827402097067647,1.0,0.2539596473380177,0.349393414169134,3.881633792405383e-09,4.2909829818987456e-05,3309.2478358102344
Frac. RD (space),2.0,0,fully_noisy,1.0872631578947367,fractional_superunit,0.3659769749038102,0.8700248901477744,1.0,0.2539596473380177,0.349393414169134,3.881633792405383e-09,4.2909829818987456e-05,3309.2478358102344
Frac. RD (space),2.0,0,clean_initial_slice,1.0872631578947367,fractional_superunit,0.2319582962925983,0.3400856209655991,1.0,0.2539596473380177,0.349393414169134,3.881633792405383e-09,4.2909829818987456e-05,3309.2478358102344
Frac. RD (space),2.0,0,target_only_noise,1.0872631578947367,fractional_superunit,0.35781604817456325,0.8702829591685354,1.0,0.2539596473380177,0.349393414169134,3.881633792405383e-09,4.2909829818987456e-05,3309.2478358102344
Frac. RD (space),2.0,0,library_only_noise,1.0872631578947367,fractional_superunit,2.0999957614371403,0.48326213363766013,1.0,0.2539596473380177,0.349393414169134,3.881633792405383e-09,4.2909829818987456e-05,3309.2478358102344
Frac. RD (space),2.0,0,clean,1.0951052631578946,fractional_superunit,2.0999957614371403,0.48146534621695913,1.0,0.25421023573256013,0.3497756515835862,3.931925475935015e-09,4.2994808722040373e-05,3312.455628665416
Frac. RD (space),2.0,0,fully_noisy,1.0951052631578946,fractional_superunit,0.3668979561679575,0.8700877489978792,1.0,0.25421023573256013,0.3497756515835862,3.931925475935015e-09,4.2994808722040373e-05,3312.455628665416
Frac. RD (space),2.0,0,clean_initial_slice,1.0951052631578946,fractional_superunit,0.23236840393202246,0.3400192084356725,1.0,0.25421023573256013,0.3497756515835862,3.931925475935015e-09,4.2994808722040373e-05,3312.455628665416
Frac. RD (space),2.0,0,target_only_noise,1.0951052631578946,fractional_superunit,0.35864866608464535,0.8703457261175246,1.0,0.25421023573256013,0.3497756515835862,3.931925475935015e-09,4.2994808722040373e-05,3312.455628665416
Frac. RD (space),2.0,0,library_only_noise,1.0951052631578946,fractional_superunit,2.0999957614371403,0.4819967558869006,1.0,0.25421023573256013,0.3497756515835862,3.931925475935015e-09,4.2994808722040373e-05,3312.455628665416
Frac. RD (space),2.0,0,clean,1.1029473684210525,fractional_superunit,2.0999957614371403,0.480189566494318,1.0,0.25443970171875047,0.35012913735228995,3.9826159053379685e-09,4.3072751520371084e-05,3315.3864538395574
Frac. RD (space),2.0,0,fully_noisy,1.1029473684210525,fractional_superunit,0.3678209444140433,0.8701568006940781,1.0,0.25443970171875047,0.35012913735228995,3.9826159053379685e-09,4.3072751520371084e-05,3315.3864538395574
Frac. RD (space),2.0,0,clean_initial_slice,1.1029473684210525,fractional_superunit,0.23277980485493208,0.33996806694054676,1.0,0.25443970171875047,0.35012913735228995,3.9826159053379685e-09,4.3072751520371084e-05,3315.3864538395574
Frac. RD (space),2.0,0,target_only_noise,1.1029473684210525,fractional_superunit,0.35948468978414794,0.8704146863776159,1.0,0.25443970171875047,0.35012913735228995,3.9826159053379685e-09,4.3072751520371084e-05,3315.3864538395574
Frac. RD (space),2.0,0,library_only_noise,1.1029473684210525,fractional_superunit,2.0999957614371403,0.4807304947855996,1.0,0.25443970171875047,0.35012913735228995,3.9826159053379685e-09,4.3072751520371084e-05,3315.3864538395574
Frac. RD (space),2.0,0,clean,1.1107894736842103,fractional_superunit,2.0999957614371403,0.47891293067203067,1.0,0.2546476700536961,0.3504533386416393,4.033702568514633e-09,4.3143511500619106e-05,3318.035326607151
Frac. RD (space),2.0,0,fully_noisy,1.1107894736842103,fractional_superunit,0.36874522499390716,0.8702321481462443,1.0,0.2546476700536961,0.3504533386416393,4.033702568514633e-09,4.3143511500619106e-05,3318.035326607151
Frac. RD (space),2.0,0,clean_initial_slice,1.1107894736842103,fractional_superunit,0.23319246462191312,0.33993233032613657,1.0,0.2546476700536961,0.3504533386416393,4.033702568514633e-09,4.3143511500619106e-05,3318.035326607151
Frac. RD (space),2.0,0,target_only_noise,1.1107894736842103,fractional_superunit,0.36412722919996443,0.8704899125047189,1.0,0.2546476700536961,0.3504533386416393,4.033702568514633e-09,4.3143511500619106e-05,3318.035326607151
Frac. RD (space),2.0,0,library_only_noise,1.1107894736842103,fractional_superunit,2.0999957614371403,0.47946341020639816,1.0,0.2546476700536961,0.3504533386416393,4.033702568514633e-09,4.3143511500619106e-05,3318.035326607151
Frac. RD (space),2.0,0,clean,1.1186315789473684,fractional_superunit,2.0999957614371403,0.47763549993942034,1.0,0.25483376183686324,0.3507477162657693,4.085182785704529e-09,4.320694206152622e-05,3320.3972083496146
Frac. RD (space),2.0,0,fully_noisy,1.1186315789473684,fractional_superunit,0.36966665417768485,0.870313896624131,1.0,0.25483376183686324,0.3507477162657693,4.085182785704529e-09,4.320694206152622e-05,3320.3972083496146
Frac. RD (space),2.0,0,clean_initial_slice,1.1186315789473684,fractional_superunit,0.23360634673860753,0.3399121328128186,1.0,0.25483376183686324,0.3507477162657693,4.085182785704529e-09,4.320694206152622e-05,3320.3972083496146
Frac. RD (space),2.0,0,target_only_noise,1.1186315789473684,fractional_superunit,0.3650394750247129,0.8705713123162752,1.0,0.25483376183686324,0.3507477162657693,4.085182785704529e-09,4.320694206152622e-05,3320.3972083496146
Frac. RD (space),2.0,0,library_only_noise,1.1186315789473684,fractional_superunit,2.0999957614371403,0.4781955630693694,1.0,0.25483376183686324,0.3507477162657693,4.085182785704529e-09,4.320694206152622e-05,3320.3972083496146
Frac. RD (space),2.0,0,clean,1.1264736842105263,fractional_superunit,2.0999957614371403,0.47635733656129653,1.0,0.25499759453170096,0.3510117246406207,4.137053706309003e-09,4.326289682444275e-05,3322.46700644806
Frac. RD (space),2.0,0,fully_noisy,1.1264736842105263,fractional_superunit,0.3705892342686283,0.8704021538782484,1.0,0.25499759453170096,0.3510117246406207,4.137053706309003e-09,4.326289682444275e-05,3322.46700644806
Frac. RD (space),2.0,0,clean_initial_slice,1.1264736842105263,fractional_superunit,0.2340214119967432,0.33990760908244155,1.0,0.25499759453170096,0.3510117246406207,4.137053706309003e-09,4.326289682444275e-05,3322.46700644806
Frac. RD (space),2.0,0,target_only_noise,1.1264736842105263,fractional_superunit,0.36595302953063386,0.8706592198829985,1.0,0.25499759453170096,0.3510117246406207,4.137053706309003e-09,4.326289682444275e-05,3322.46700644806
Frac. RD (space),2.0,0,library_only_noise,1.1264736842105263,fractional_superunit,2.0999957614371403,0.4769270153612665,1.0,0.25499759453170096,0.3510117246406207,4.137053706309003e-09,4.326289682444275e-05,3322.46700644806
Frac. RD (space),2.0,0,clean,1.1343157894736842,fractional_superunit,2.0999957614371403,0.4750785038901568,1.0,0.25513878199120354,0.35124481173909483,4.189312305629659e-09,4.331122974880996e-05,3324.2395742033427
Frac. RD (space),2.0,0,fully_noisy,1.1343157894736842,fractional_superunit,0.3715125941137277,0.8704970302670374,1.0,0.25513878199120354,0.35124481173909483,4.189312305629659e-09,4.331122974880996e-05,3324.2395742033427
Frac. RD (space),2.0,0,clean_initial_slice,1.1343157894736842,fractional_superunit,0.23443761867870833,0.3399188943764362,1.0,0.25513878199120354,0.35124481173909483,4.189312305629659e-09,4.331122974880996e-05,3324.2395742033427
Frac. RD (space),2.0,0,target_only_noise,1.1343157894736842,fractional_superunit,0.3668625859812989,0.870753745981623,1.0,0.25513878199120354,0.35124481173909483,4.189312305629659e-09,4.331122974880996e-05,3324.2395742033427
Frac. RD (space),2.0,0,library_only_noise,1.1343157894736842,fractional_superunit,2.0999957614371403,0.475657830147622,1.0,0.25513878199120354,0.35124481173909483,4.189312305629659e-09,4.331122974880996e-05,3324.2395742033427
Frac. RD (space),2.0,0,clean,1.142157894736842,fractional_superunit,2.0999957614371403,0.473799066353604,1.0,0.25525693448767417,0.35144641904738283,4.24195538184097e-09,4.335179525273829e-05,3325.709710785302
